time,precipitation,temperature_2m,wind_direction_10m,wind_speed_10m,wind_speed_100m,wind_direction_100m
2025-08-05 07:00:00+00:00,0.0,26.0,27.0,1.4444444444444444,1.7333333333333332,27.0
2025-08-05 08:00:00+00:00,0.0,27.9,259.0,0.888888888888889,1.0666666666666667,259.0
2025-08-05 09:00:00+00:00,0.0,29.4,181.0,2.888888888888889,3.4666666666666663,181.0
2025-08-05 10:00:00+00:00,0.0,30.2,182.0,4.361111111111111,5.2333333333333325,182.0
2025-08-05 11:00:00+00:00,0.0,30.1,168.0,5.111111111111111,6.133333333333333,168.0
2025-08-05 12:00:00+00:00,0.0,30.2,167.0,4.305555555555555,5.166666666666666,167.0
2025-08-05 13:00:00+00:00,0.0,29.7,183.0,4.305555555555555,5.166666666666666,183.0
2025-08-05 14:00:00+00:00,0.0,30.2,143.0,5.444444444444445,6.533333333333333,143.0
2025-08-05 15:00:00+00:00,0.0,29.8,176.0,5.333333333333333,6.3999999999999995,176.0
2025-08-05 16:00:00+00:00,0.0,29.9,179.0,4.555555555555555,5.466666666666666,179.0
2025-08-05 17:00:00+00:00,0.0,29.5,186.0,3.944444444444444,4.7333333333333325,186.0
2025-08-05 18:00:00+00:00,0.0,28.6,192.0,3.1666666666666665,3.8,192.0
2025-08-05 19:00:00+00:00,0.0,27.3,197.0,2.7222222222222223,3.2666666666666666,197.0
2025-08-05 20:00:00+00:00,0.0,26.4,249.0,2.2222222222222223,2.6666666666666665,249.0
2025-08-05 21:00:00+00:00,0.0,25.2,252.0,2.8055555555555554,3.3666666666666663,252.0
