time,variable,value,latitude,longitude,provider
2025-08-15T17:00:00Z,wind_speed_10m,1.6944444444444442,52.2297,21.0122,visualcrossing
2025-08-15T17:00:00Z,wind_direction_10m,161.8,52.2297,21.0122,visualcrossing
2025-08-15T18:00:00Z,temperature_2m,27.9,52.2297,21.0122,visualcrossing
2025-08-15T18:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T18:00:00Z,wind_speed_10m,1.3055555555555556,52.2297,21.0122,visualcrossing
2025-08-15T18:00:00Z,wind_direction_10m,141.6,52.2297,21.0122,visualcrossing
2025-08-15T19:00:00Z,temperature_2m,25.8,52.2297,21.0122,visualcrossing
2025-08-15T19:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T19:00:00Z,wind_speed_10m,1.3888888888888888,52.2297,21.0122,visualcrossing
2025-08-15T19:00:00Z,wind_direction_10m,150.2,52.2297,21.0122,visualcrossing
2025-08-15T20:00:00Z,temperature_2m,24.4,52.2297,21.0122,visualcrossing
2025-08-15T20:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T20:00:00Z,wind_speed_10m,1.611111111111111,52.2297,21.0122,visualcrossing
2025-08-15T20:00:00Z,wind_direction_10m,158.2,52.2297,21.0122,visualcrossing
2025-08-15T21:00:00Z,temperature_2m,23.5,52.2297,21.0122,visualcrossing
2025-08-15T21:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T21:00:00Z,wind_speed_10m,2.0,52.2297,21.0122,visualcrossing
2025-08-15T21:00:00Z,wind_direction_10m,164.8,52.2297,21.0122,visualcrossing
2025-08-15T22:00:00Z,temperature_2m,22.7,52.2297,21.0122,visualcrossing
2025-08-15T22:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T22:00:00Z,wind_speed_10m,2.0,52.2297,21.0122,visualcrossing
2025-08-15T22:00:00Z,wind_direction_10m,166.5,52.2297,21.0122,visualcrossing
2025-08-15T23:00:00Z,temperature_2m,22.0,52.2297,21.0122,visualcrossing
2025-08-15T23:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-15T23:00:00Z,wind_speed_10m,1.8888888888888888,52.2297,21.0122,visualcrossing
2025-08-15T23:00:00Z,wind_direction_10m,169.3,52.2297,21.0122,visualcrossing
2025-08-16T00:00:00Z,temperature_2m,21.4,52.2297,21.0122,visualcrossing
2025-08-16T00:00:00Z,precipitation,0.0,52.2297,21.0122,visualcrossing
2025-08-16T00:00:00Z,wind_speed_10m,2.111111111111111,52.2297,21.0122,visualcrossing
2025-08-16T00:00:00Z,wind_direction_10m,177.7,52.2297,21.0122,visualcrossing
2025-08-16T01:00:00Z,temperature_2m,20.9,52.2297,21.0122,visualcrossing
