time,latitude,longitude,variable,value
2025-08-20T04:00,-33.8688,151.2093,wind_direction_10m,160.0
2025-08-20T05:00,-33.8688,151.2093,temperature_2m,16.5
2025-08-20T05:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T05:00,-33.8688,151.2093,wind_speed_100m,28.4
2025-08-20T05:00,-33.8688,151.2093,wind_direction_100m,160.0
2025-08-20T05:00,-33.8688,151.2093,wind_speed_10m,20.9
2025-08-20T05:00,-33.8688,151.2093,wind_direction_10m,161.0
2025-08-20T06:00,-33.8688,151.2093,temperature_2m,16.2
2025-08-20T06:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T06:00,-33.8688,151.2093,wind_speed_100m,26.5
2025-08-20T06:00,-33.8688,151.2093,wind_direction_100m,162.0
2025-08-20T06:00,-33.8688,151.2093,wind_speed_10m,19.6
2025-08-20T06:00,-33.8688,151.2093,wind_direction_10m,163.0
2025-08-20T07:00,-33.8688,151.2093,temperature_2m,15.4
2025-08-20T07:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T07:00,-33.8688,151.2093,wind_speed_100m,26.2
2025-08-20T07:00,-33.8688,151.2093,wind_direction_100m,162.0
2025-08-20T07:00,-33.8688,151.2093,wind_speed_10m,18.1
2025-08-20T07:00,-33.8688,151.2093,wind_direction_10m,163.0
2025-08-20T08:00,-33.8688,151.2093,temperature_2m,14.4
2025-08-20T08:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T08:00,-33.8688,151.2093,wind_speed_100m,26.1
2025-08-20T08:00,-33.8688,151.2093,wind_direction_100m,160.0
2025-08-20T08:00,-33.8688,151.2093,wind_speed_10m,16.3
2025-08-20T08:00,-33.8688,151.2093,wind_direction_10m,162.0
2025-08-20T09:00,-33.8688,151.2093,temperature_2m,13.6
2025-08-20T09:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T09:00,-33.8688,151.2093,wind_speed_100m,25.4
2025-08-20T09:00,-33.8688,151.2093,wind_direction_100m,159.0
2025-08-20T09:00,-33.8688,151.2093,wind_speed_10m,14.7
2025-08-20T09:00,-33.8688,151.2093,wind_direction_10m,163.0
2025-08-20T10:00,-33.8688,151.2093,temperature_2m,13.3
2025-08-20T10:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T10:00,-33.8688,151.2093,wind_speed_100m,22.4
2025-08-20T10:00,-33.8688,151.2093,wind_direction_100m,161.0
2025-08-20T10:00,-33.8688,151.2093,wind_speed_10m,12.8
2025-08-20T10:00,-33.8688,151.2093,wind_direction_10m,169.0
2025-08-20T11:00,-33.8688,151.2093,temperature_2m,13.3
2025-08-20T11:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T11:00,-33.8688,151.2093,wind_speed_100m,18.6
2025-08-20T11:00,-33.8688,151.2093,wind_direction_100m,165.0
2025-08-20T11:00,-33.8688,151.2093,wind_speed_10m,10.8
2025-08-20T11:00,-33.8688,151.2093,wind_direction_10m,178.0
2025-08-20T12:00,-33.8688,151.2093,temperature_2m,13.3
2025-08-20T12:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T12:00,-33.8688,151.2093,wind_speed_100m,15.7
2025-08-20T12:00,-33.8688,151.2093,wind_direction_100m,171.0
2025-08-20T12:00,-33.8688,151.2093,wind_speed_10m,9.7
2025-08-20T12:00,-33.8688,151.2093,wind_direction_10m,184.0
2025-08-20T13:00,-33.8688,151.2093,temperature_2m,13.2
2025-08-20T13:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T13:00,-33.8688,151.2093,wind_speed_100m,14.6
2025-08-20T13:00,-33.8688,151.2093,wind_direction_100m,171.0
2025-08-20T13:00,-33.8688,151.2093,wind_speed_10m,8.6
2025-08-20T13:00,-33.8688,151.2093,wind_direction_10m,180.0
2025-08-20T14:00,-33.8688,151.2093,temperature_2m,13.2
2025-08-20T14:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T14:00,-33.8688,151.2093,wind_speed_100m,14.6
2025-08-20T14:00,-33.8688,151.2093,wind_direction_100m,171.0
2025-08-20T14:00,-33.8688,151.2093,wind_speed_10m,8.2
2025-08-20T14:00,-33.8688,151.2093,wind_direction_10m,165.0
2025-08-20T15:00,-33.8688,151.2093,temperature_2m,13.0
2025-08-20T15:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T15:00,-33.8688,151.2093,wind_speed_100m,14.5
2025-08-20T15:00,-33.8688,151.2093,wind_direction_100m,173.0
2025-08-20T15:00,-33.8688,151.2093,wind_speed_10m,8.4
2025-08-20T15:00,-33.8688,151.2093,wind_direction_10m,160.0
2025-08-20T16:00,-33.8688,151.2093,temperature_2m,12.5
2025-08-20T16:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T16:00,-33.8688,151.2093,wind_speed_100m,14.4
2025-08-20T16:00,-33.8688,151.2093,wind_direction_100m,180.0
2025-08-20T16:00,-33.8688,151.2093,wind_speed_10m,8.8
2025-08-20T16:00,-33.8688,151.2093,wind_direction_10m,168.0
2025-08-20T17:00,-33.8688,151.2093,temperature_2m,12.0
2025-08-20T17:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T17:00,-33.8688,151.2093,wind_speed_100m,14.6
2025-08-20T17:00,-33.8688,151.2093,wind_direction_100m,190.0
2025-08-20T17:00,-33.8688,151.2093,wind_speed_10m,10.5
2025-08-20T17:00,-33.8688,151.2093,wind_direction_10m,184.0
2025-08-20T18:00,-33.8688,151.2093,temperature_2m,11.6
2025-08-20T18:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T18:00,-33.8688,151.2093,wind_speed_100m,15.4
2025-08-20T18:00,-33.8688,151.2093,wind_direction_100m,196.0
2025-08-20T18:00,-33.8688,151.2093,wind_speed_10m,11.4
2025-08-20T18:00,-33.8688,151.2093,wind_direction_10m,193.0
2025-08-20T19:00,-33.8688,151.2093,temperature_2m,11.2
2025-08-20T19:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T19:00,-33.8688,151.2093,wind_speed_100m,16.3
2025-08-20T19:00,-33.8688,151.2093,wind_direction_100m,198.0
2025-08-20T19:00,-33.8688,151.2093,wind_speed_10m,11.4
2025-08-20T19:00,-33.8688,151.2093,wind_direction_10m,198.0
2025-08-20T20:00,-33.8688,151.2093,temperature_2m,11.0
2025-08-20T20:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T20:00,-33.8688,151.2093,wind_speed_100m,17.2
2025-08-20T20:00,-33.8688,151.2093,wind_direction_100m,196.0
2025-08-20T20:00,-33.8688,151.2093,wind_speed_10m,10.8
2025-08-20T20:00,-33.8688,151.2093,wind_direction_10m,206.0
2025-08-20T21:00,-33.8688,151.2093,temperature_2m,11.3
2025-08-20T21:00,-33.8688,151.2093,precipitation,0.0
2025-08-20T21:00,-33.8688,151.2093,wind_speed_100m,17.8
2025-08-20T21:00,-33.8688,151.2093,wind_direction_100m,194.0
2025-08-20T21:00,-33.8688,151.2093,wind_speed_10m,10.6
2025-08-20T21:00,-33.8688,151.2093,wind_direction_10m,208.0
2025-08-20T22:00,-33.8688,151.2093,temperature_2m,12.5
2025-08-20T22:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T22:00,-33.8688,151.2093,wind_speed_100m,17.0
2025-08-20T22:00,-33.8688,151.2093,wind_direction_100m,193.0
2025-08-20T22:00,-33.8688,151.2093,wind_speed_10m,11.3
2025-08-20T22:00,-33.8688,151.2093,wind_direction_10m,207.0
2025-08-20T23:00,-33.8688,151.2093,temperature_2m,14.3
2025-08-20T23:00,-33.8688,151.2093,precipitation,0.1
2025-08-20T23:00,-33.8688,151.2093,wind_speed_100m,15.9
2025-08-20T23:00,-33.8688,151.2093,wind_direction_100m,193.0
2025-08-20T23:00,-33.8688,151.2093,wind_speed_10m,12.4
2025-08-20T23:00,-33.8688,151.2093,wind_direction_10m,202.0
2025-08-21T00:00,-33.8688,151.2093,temperature_2m,15.8
2025-08-21T00:00,-33.8688,151.2093,precipitation,0.1
2025-08-21T00:00,-33.8688,151.2093,wind_speed_100m,15.2
2025-08-21T00:00,-33.8688,151.2093,wind_direction_100m,185.0
2025-08-21T00:00,-33.8688,151.2093,wind_speed_10m,12.9
2025-08-21T00:00,-33.8688,151.2093,wind_direction_10m,193.0
2025-08-21T01:00,-33.8688,151.2093,temperature_2m,16.5
2025-08-21T01:00,-33.8688,151.2093,precipitation,0.1
2025-08-21T01:00,-33.8688,151.2093,wind_speed_100m,16.6
2025-08-21T01:00,-33.8688,151.2093,wind_direction_100m,167.0
2025-08-21T01:00,-33.8688,151.2093,wind_speed_10m,13.4
2025-08-21T01:00,-33.8688,151.2093,wind_direction_10m,175.0
2025-08-21T02:00,-33.8688,151.2093,temperature_2m,16.8
2025-08-21T02:00,-33.8688,151.2093,precipitation,0.1
2025-08-21T02:00,-33.8688,151.2093,wind_speed_100m,20.6
2025-08-21T02:00,-33.8688,151.2093,wind_direction_100m,151.0
2025-08-21T02:00,-33.8688,151.2093,wind_speed_10m,15.3
2025-08-21T02:00,-33.8688,151.2093,wind_direction_10m,156.0
2025-08-21T03:00,-33.8688,151.2093,temperature_2m,17.0
2025-08-21T03:00,-33.8688,151.2093,precipitation,0.1
2025-08-21T03:00,-33.8688,151.2093,wind_speed_100m,24.2
2025-08-21T03:00,-33.8688,151.2093,wind_direction_100m,143.0
2025-08-21T03:00,-33.8688,151.2093,wind_speed_10m,17.4
2025-08-21T03:00,-33.8688,151.2093,wind_direction_10m,146.0
2025-08-21T04:00,-33.8688,151.2093,temperature_2m,17.0
2025-08-21T04:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T04:00,-33.8688,151.2093,wind_speed_100m,24.6
2025-08-21T04:00,-33.8688,151.2093,wind_direction_100m,145.0
2025-08-21T04:00,-33.8688,151.2093,wind_speed_10m,17.9
2025-08-21T04:00,-33.8688,151.2093,wind_direction_10m,146.0
2025-08-21T05:00,-33.8688,151.2093,temperature_2m,16.9
2025-08-21T05:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T05:00,-33.8688,151.2093,wind_speed_100m,23.2
2025-08-21T05:00,-33.8688,151.2093,wind_direction_100m,150.0
2025-08-21T05:00,-33.8688,151.2093,wind_speed_10m,17.3
2025-08-21T05:00,-33.8688,151.2093,wind_direction_10m,149.0
2025-08-21T06:00,-33.8688,151.2093,temperature_2m,16.6
2025-08-21T06:00,-33.8688,151.2093,precipitation,0.0
2025-08-21T06:00,-33.8688,151.2093,wind_speed_100m,22.4
2025-08-21T06:00,-33.8688,151.2093,wind_direction_100m,154.0
